source	target	relation	target role	tabletID	museum Nr	excavation Nr	publication	archive	text type	subtype	place of writing	date	reign
P21853	P21749	creditor > witness-scribe	scribe (ṭupšarru)	T07695	BM 31246		Sack 1972, no. 4	Egibi Nūr-Sîn	Legal document	contract renewal	Babylon	15.13.1 Amīl-Marduk	 Amīl-Marduk
P22471	P21749	creditor > witness-scribe	scribe (ṭupšarru)	T07695	BM 31246		Sack 1972, no. 4	Egibi Nūr-Sîn	Legal document	contract renewal	Babylon	15.13.1 Amīl-Marduk	 Amīl-Marduk
P21853	P19244	creditor > witness-scribe	witness, regular (mukinnu)	T07695	BM 31246		Sack 1972, no. 4	Egibi Nūr-Sîn	Legal document	contract renewal	Babylon	15.13.1 Amīl-Marduk	 Amīl-Marduk
P21853	P21701	creditor > witness-scribe	witness, regular (mukinnu)	T07695	BM 31246		Sack 1972, no. 4	Egibi Nūr-Sîn	Legal document	contract renewal	Babylon	15.13.1 Amīl-Marduk	 Amīl-Marduk
P21853	P22875	creditor > witness-scribe	witness, regular (mukinnu)	T07695	BM 31246		Sack 1972, no. 4	Egibi Nūr-Sîn	Legal document	contract renewal	Babylon	15.13.1 Amīl-Marduk	 Amīl-Marduk
P22471	P19244	creditor > witness-scribe	witness, regular (mukinnu)	T07695	BM 31246		Sack 1972, no. 4	Egibi Nūr-Sîn	Legal document	contract renewal	Babylon	15.13.1 Amīl-Marduk	 Amīl-Marduk
P22471	P21701	creditor > witness-scribe	witness, regular (mukinnu)	T07695	BM 31246		Sack 1972, no. 4	Egibi Nūr-Sîn	Legal document	contract renewal	Babylon	15.13.1 Amīl-Marduk	 Amīl-Marduk
P22471	P22875	creditor > witness-scribe	witness, regular (mukinnu)	T07695	BM 31246		Sack 1972, no. 4	Egibi Nūr-Sîn	Legal document	contract renewal	Babylon	15.13.1 Amīl-Marduk	 Amīl-Marduk
P21543	P19389	creditor > witness-scribe	scribe (ṭupšarru)	T07696	BM 30302		Sack 1972, no. 9	Egibi Nūr-Sîn	Legal document	bond	Babylon	26.1.2 Amīl-Marduk	 Amīl-Marduk
P21543	P21374	creditor > witness-scribe	witness, regular (mukinnu)	T07696	BM 30302		Sack 1972, no. 9	Egibi Nūr-Sîn	Legal document	bond	Babylon	26.1.2 Amīl-Marduk	 Amīl-Marduk
P21543	P21470	creditor > witness-scribe	witness, regular (mukinnu)	T07696	BM 30302		Sack 1972, no. 9	Egibi Nūr-Sîn	Legal document	bond	Babylon	26.1.2 Amīl-Marduk	 Amīl-Marduk
P21543	P22747	creditor > witness-scribe	witness, regular (mukinnu)	T07696	BM 30302		Sack 1972, no. 9	Egibi Nūr-Sîn	Legal document	bond	Babylon	26.1.2 Amīl-Marduk	 Amīl-Marduk
P21756	P19389	guarantor > witness-scribe	scribe (ṭupšarru)	T07696	BM 30302		Sack 1972, no. 9	Egibi Nūr-Sîn	Legal document	bond	Babylon	26.1.2 Amīl-Marduk	 Amīl-Marduk
P21756	P21374	guarantor > witness-scribe	witness, regular (mukinnu)	T07696	BM 30302		Sack 1972, no. 9	Egibi Nūr-Sîn	Legal document	bond	Babylon	26.1.2 Amīl-Marduk	 Amīl-Marduk
P21756	P21470	guarantor > witness-scribe	witness, regular (mukinnu)	T07696	BM 30302		Sack 1972, no. 9	Egibi Nūr-Sîn	Legal document	bond	Babylon	26.1.2 Amīl-Marduk	 Amīl-Marduk
P21756	P22747	guarantor > witness-scribe	witness, regular (mukinnu)	T07696	BM 30302		Sack 1972, no. 9	Egibi Nūr-Sîn	Legal document	bond	Babylon	26.1.2 Amīl-Marduk	 Amīl-Marduk
P22201	P22848	creditor > witness-scribe	scribe (ṭupšarru)	T07698	BM 31399		Sack 1972, no. 5	Egibi Nūr-Sîn	Legal document	receipt	Babylon	.0.1 Amīl-Marduk	 Amīl-Marduk
P22201	P02188	creditor > witness-scribe	witness, regular (mukinnu)	T07698	BM 31399		Sack 1972, no. 5	Egibi Nūr-Sîn	Legal document	receipt	Babylon	.0.1 Amīl-Marduk	 Amīl-Marduk
P22201	P21563	creditor > witness-scribe	witness, regular (mukinnu)	T07698	BM 31399		Sack 1972, no. 5	Egibi Nūr-Sîn	Legal document	receipt	Babylon	.0.1 Amīl-Marduk	 Amīl-Marduk
P22201	P23627	creditor > witness-scribe	witness, regular (mukinnu)	T07698	BM 31399		Sack 1972, no. 5	Egibi Nūr-Sîn	Legal document	receipt	Babylon	.0.1 Amīl-Marduk	 Amīl-Marduk
P22201	P24559	creditor > witness-scribe	witness, regular (mukinnu)	T07698	BM 31399		Sack 1972, no. 5	Egibi Nūr-Sîn	Legal document	receipt	Babylon	.0.1 Amīl-Marduk	 Amīl-Marduk
P22201	P28540	creditor > witness-scribe	witness, regular (mukinnu)	T07698	BM 31399		Sack 1972, no. 5	Egibi Nūr-Sîn	Legal document	receipt	Babylon	.0.1 Amīl-Marduk	 Amīl-Marduk
P15500	P15347	seller > witness-scribe	witness, regular (mukinnu)	T07702	Liverpool 29-11-77, 10		Liv 14	Egibi Nūr-Sîn	Legal document	purchase	Babylon	.6.10 Nabonidus	 Nabonidus
P15500	P21580	seller > witness-scribe	witness, regular (mukinnu)	T07702	Liverpool 29-11-77, 10		Liv 14	Egibi Nūr-Sîn	Legal document	purchase	Babylon	.6.10 Nabonidus	 Nabonidus
P15500	P22328	seller > witness-scribe	witness, regular (mukinnu)	T07702	Liverpool 29-11-77, 10		Liv 14	Egibi Nūr-Sîn	Legal document	purchase	Babylon	.6.10 Nabonidus	 Nabonidus
P28450	P18964	guarantor > witness-scribe	scribe (ṭupšarru)	T07704	Liverpool 29-11-77, 15		Liv 19	Egibi Nūr-Sîn	Legal document	annulment	Babylon	7.6.3 Cambyses	 Cambyses
P28450	P13622	guarantor > witness-scribe	witness, regular (mukinnu)	T07704	Liverpool 29-11-77, 15		Liv 19	Egibi Nūr-Sîn	Legal document	annulment	Babylon	7.6.3 Cambyses	 Cambyses
P28450	P15472	guarantor > witness-scribe	witness, regular (mukinnu)	T07704	Liverpool 29-11-77, 15		Liv 19	Egibi Nūr-Sîn	Legal document	annulment	Babylon	7.6.3 Cambyses	 Cambyses
P02815	P13622	seller > witness-scribe	witness, regular (mukinnu)	T07704	Liverpool 29-11-77, 15		Liv 19	Egibi Nūr-Sîn	Legal document	annulment	Babylon	7.6.3 Cambyses	 Cambyses
P02815	P15472	seller > witness-scribe	witness, regular (mukinnu)	T07704	Liverpool 29-11-77, 15		Liv 19	Egibi Nūr-Sîn	Legal document	annulment	Babylon	7.6.3 Cambyses	 Cambyses
P21648	P29120	creditor > witness-scribe	scribe (ṭupšarru)	T07705	Liverpool 29-11-77, 16		Liv 20	Egibi Nūr-Sîn	Legal document	receipt	Babylon	8.11.26 Darius I	 Darius I
P21648	P00038	creditor > witness-scribe	witness, regular (mukinnu)	T07705	Liverpool 29-11-77, 16		Liv 20	Egibi Nūr-Sîn	Legal document	receipt	Babylon	8.11.26 Darius I	 Darius I
P21648	P02530	creditor > witness-scribe	witness, regular (mukinnu)	T07705	Liverpool 29-11-77, 16		Liv 20	Egibi Nūr-Sîn	Legal document	receipt	Babylon	8.11.26 Darius I	 Darius I
P21648	P23255	creditor > witness-scribe	witness, regular (mukinnu)	T07705	Liverpool 29-11-77, 16		Liv 20	Egibi Nūr-Sîn	Legal document	receipt	Babylon	8.11.26 Darius I	 Darius I
P21621	P28383	creditor > witness-scribe	scribe (ṭupšarru)	T07706	Liverpool 29-11-77, 18		Liv 22	Egibi Nūr-Sîn	Legal document	promissory note, with antichretic pledge	Babylon	10.6. Bardia	 Bardia
P21621	P21812	creditor > witness-scribe	witness, regular (mukinnu)	T07706	Liverpool 29-11-77, 18		Liv 22	Egibi Nūr-Sîn	Legal document	promissory note, with antichretic pledge	Babylon	10.6. Bardia	 Bardia
P21621	P22244	creditor > witness-scribe	witness, regular (mukinnu)	T07706	Liverpool 29-11-77, 18		Liv 22	Egibi Nūr-Sîn	Legal document	promissory note, with antichretic pledge	Babylon	10.6. Bardia	 Bardia
P21621	P22767	creditor > witness-scribe	witness, regular (mukinnu)	T07706	Liverpool 29-11-77, 18		Liv 22	Egibi Nūr-Sîn	Legal document	promissory note, with antichretic pledge	Babylon	10.6. Bardia	 Bardia
